,Kode,Uraian,Nilai_Jumlah,Nilai_Rupiah,Mutasi_Masuk,Mutasi_Keluar,Mutasi_Jumlah,Jumlah,Rupiah,Tahun,Prioritas,KMeans_Cluster
1763,694,Cap Elect 10uF 16V,189,0,100.0,189,-89,100,27800,2024,1,0
1764,695,Cap Elect 10uF 25V,0,0,100.0,0,100,100,22200,2024,0,0
1765,697,Cap Elect 1000uF 16V,4,0,0.0,0,0,4,4400,2024,1,0
1766,698,Cap Elect 1000uF 25V,0,0,100.0,0,100,100,88800,2024,0,0
1767,699,Cap Elect 1000uF 50V,56,0,200.0,49,151,207,334110,2024,0,0
1768,704,Cap Elect 2.2uF 50V,129,0,0.0,119,-119,10,3330,2024,1,0
1769,705,Cap Elect 22uF 25V,0,0,100.0,0,100,100,27800,2024,0,0
1770,706,Cap Elect 22uF 50V,129,0,0.0,99,-99,30,9990,2024,1,0
1771,708,Cap Elect 220uF 16V,99,0,60.0,99,-39,60,13320,2024,1,0
1772,711,Cap Elect 330uF 25V,20,0,0.0,0,0,20,45000,2024,0,0
1773,712,Cap Elect 4.7uF 25V,49,0,100.0,49,51,100,22200,2024,0,0
1774,714,Cap Elect 47uF 25V,0,0,200.0,0,200,200,55600,2024,0,0
1775,715,Cap Elect 470uF 25V,5,0,0.0,0,0,5,13750,2024,1,0
1776,716,Cap Elect 4700uF 50V,0,0,150.0,0,150,150,699300,2024,0,0
1777,727,Cap Elect 220uF 50V,39,0,50.0,39,11,50,49950,2024,0,0
1778,728,Cap Elect 2200uF 50V,0,0,200.0,0,200,200,732600,2024,0,0
1779,731,Cap Elect 47uF 50V,0,0,50.0,0,50,50,13900,2024,0,0
1780,732,Cap Elect 470uF 50V,0,0,50.0,0,50,50,50000,2024,0,0
1781,735,Cap Keramik 150pF,0,0,50.0,0,50,50,5550,2024,0,0
1782,753,Cap Keramik 47N,84,0,0.0,0,0,84,7476,2024,0,0
1783,762,Cap Keramik 560pF,99,0,50.0,99,-49,50,16650,2024,1,0
1784,765,Cap Mika 0.1uF,0,0,150.0,0,150,150,208200,2024,0,0
1785,768,Cap Milar 1N,0,0,250.0,0,250,250,69500,2024,0,0
1786,772,Cap Milar 2.7N,5,0,0.0,0,0,5,450,2024,1,0
1787,775,Cap Milar 3N,25,0,0.0,0,0,25,3175,2024,0,0
1788,786,Cap Milar 680N,3,0,0.0,0,0,3,3300,2024,1,0
1789,791,Diode 1A,98,0,0.0,29,-29,69,1001300,2024,0,0
1790,792,Diode 1N 4001,199,0,200.0,199,1,200,33400,2024,1,2
1791,793,Diode 1N 5408,0,0,100.0,0,100,100,44400,2024,0,0
1792,801,Diode Zener 12V,234,0,160.0,234,-74,160,48800,2024,1,2
1793,802,Diode Zener 1N 4746,99,0,100.0,99,1,100,30500,2024,1,0
1794,806,Diode Zener 6V,149,0,150.0,99,51,200,72750,2024,0,0
1795,808,Diode Zener 5.6V,3,0,0.0,0,0,3,1650,2024,1,0
1796,809,Dip Switch 8 pin,31,0,0.0,0,0,31,248310,2024,0,0
1797,810,Dot Matriks 5x8 Red Super Bright 2.3 inch,0,0,20.0,0,20,20,344100,2024,0,0
1798,811,IC 741,549,0,232.0,408,-176,373,973808,2024,1,2
1799,814,IC 7812,48,0,130.0,0,130,178,360060,2024,0,0
1800,815,IC 7815,108,0,30.0,0,30,138,563850,2024,0,0
1801,817,IC 7912,114,0,30.0,0,30,144,380250,2024,0,0
1802,818,IC 7915,15,0,0.0,0,0,15,64350,2024,0,0
1803,826,IC LM 317,3,0,0.0,0,0,3,8250,2024,1,0
1804,828,IC LM 337,20,0,0.0,0,0,20,80000,2024,0,0
1805,830,IC LM 393,15,0,30.0,0,30,45,69750,2024,0,0
1806,833,IC MAX 485,0,0,30.0,0,30,30,149850,2024,0,0
1807,834,IC NE 555,412,0,280.0,149,131,543,922595,2024,0,2
1808,841,IC 74HC00,29,0,0.0,0,0,29,1277595,2024,0,0
1809,854,IC TTL 7400,32,0,20.0,0,20,52,218500,2024,0,0
1810,855,IC TTL 7402,0,0,80.0,0,80,80,390720,2024,0,0
1811,857,IC TTL 7410,0,0,50.0,0,50,50,471750,2024,0,0
1812,859,IC TTL 7414,4,0,0.0,0,0,4,26700,2024,1,0
1813,861,IC TTL 7420,0,0,50.0,0,50,50,233100,2024,0,0
1814,863,IC TTL 7432,0,0,80.0,0,80,80,266400,2024,0,0
1815,866,Isolasi Kertas,16,0,35.0,7,28,44,231102,2024,0,0
1816,867,Acrilyc bening 3 mm (100 x 200 cm),0,0,8.0,0,8,8,3872000,2024,0,0
1817,868,Acrilyc bening 5 mm (100 x 200 cm),2,0,2.0,2,0,2,1648000,2024,1,0
1818,870,"Barled isi 10, warna-warni",0,0,50.0,0,50,50,690000,2024,0,0
1819,872,"Cap Polyester   Milar 2 nF, 630 Volt",15,0,200.0,0,200,215,9357750,2024,0,0
1820,873,"Cap Elect 2,2 uF 400VAC",0,0,60.0,0,60,60,33300,2024,0,0
1821,874,Cap Elect 4 uF 400V,0,0,10.0,0,10,10,90000,2024,0,0
1822,875,Cap Elect 470 uF 100V,19,0,100.0,19,81,100,222000,2024,0,0
1823,876,Cap Milar 3.3 nF,5,0,0.0,0,0,5,2750,2024,1,0
1824,881,Diode Zener 9.1 V,0,0,150.0,0,150,150,45750,2024,0,0
1825,890,FET 2SJ494,0,0,100.0,0,100,100,2197800,2024,0,0
1826,895,"High Current Inductor 1433445C, 330uH, 4,5A",15,0,0.0,0,0,15,1650000,2024,0,0
1827,898,IC ATMEGA 8,0,0,20.0,0,20,20,466200,2024,0,0
1828,905,IC LM 2917,0,0,50.0,0,50,50,1498500,2024,0,0
1829,907,IC MOC 3020 atau MOC3021,0,0,22.0,0,22,22,85470,2024,0,0
1830,911,IC TCA 785,8,0,10.0,0,10,18,1388300,2024,0,0
1831,916,Isi Cutter Acrilyc,0,0,8.0,0,8,8,131760,2024,0,0
1832,918,Penyangga PCB 1.5 cm,479,0,50.0,479,-429,50,54000,2024,1,2
1833,920,Karet kaki pangkon Kecil,0,0,30.0,0,30,30,29970,2024,0,0
1834,921,Kikir besar (1 )halus Krisbow,0,0,30.0,0,30,30,870000,2024,0,0
1835,922,Kikir Sedang  (1 )halus Krisbow,0,0,5.0,0,5,5,301365,2024,1,0
1836,923,Kikir setengah lingkaran 3 4  halus Krisbow,0,0,32.0,0,32,32,1728000,2024,0,0
1837,925,Lem Alteco,0,0,15.0,0,15,15,57600,2024,0,0
1838,927,"Mata Bor 0,8mm s d 7,5mm",2,0,18.0,2,16,18,7176100,2024,0,0
1839,930,MOSFET IRFPG 50,218,0,20.0,218,-198,20,1087800,2024,1,0
1840,931,Opto Coupler 4N27,99,0,200.0,99,101,200,1200000,2024,0,0
1841,934,Phototransistor Infrared BPT1331 (3mm),8,0,0.0,0,0,8,13200,2024,0,0
1842,940,Probe Oscilloscope 60MHz x10 300V x1 150V,0,0,19.0,0,19,19,4428900,2024,0,0
1843,941,"Push Switch kecil DP, plastik, tekan atas, pcb",40,0,0.0,0,0,40,124600,2024,0,0
1844,943,Resistor 10 K (smd package),0,0,45.0,0,45,45,67455,2024,0,0
1845,946,"Resistor 270 Ohm   0,25W",15,0,0.0,0,0,15,16500,2024,0,0
1846,947,"Resistor 560 K   0,25W",60,0,0.0,0,0,60,6600,2024,0,0
1847,955,"SCR S8020L, 800V; 20A",0,0,30.0,0,30,30,1595700,2024,0,0
1848,956,SD Card 4GB Transcend,4,0,2.0,0,2,6,226938,2024,0,0
1849,957,Sensor load cell 5 kg,9,0,22.0,9,13,22,638000,2024,0,0
1850,959,Servo Motor Futaba S3003,19,0,40.0,19,21,40,1598400,2024,0,0
1851,962,"Seven Segment 2.5 inch, common cathoda",0,0,10.0,0,10,10,70000,2024,0,0
1852,966,Tang Cucut Kecil 6,0,0,10.0,0,10,10,299700,2024,0,0
1853,967,Tang Jepit Kecil,0,0,3.0,0,3,3,85248,2024,1,0
1854,970,Tang Potong Kecil,0,0,17.0,0,17,17,177378,2024,0,0
1855,971,Tang Potong Besar,6,0,7.0,2,5,11,770230,2024,0,0
1856,982,Seven Segment Comman Anoda 0.56 inch,0,0,50.0,0,50,50,111000,2024,0,0
1857,984,Arduino MEGA 2560,0,0,37.0,0,37,37,26490150,2024,0,0
1858,985,Fast Recovery Diode MUR 1560,109,0,50.0,109,-59,50,321900,2024,1,0
1859,993,ETB 11 Series PCB Terminal Block 2P,499,0,300.0,499,-199,300,333000,2024,1,2
1860,994,ETB 11 Series PCB Terminal Block 3P,399,0,300.0,399,-99,300,466200,2024,1,2
1861,995,Sekrup 1.5-2Cm,0,0,32.0,0,32,32,1609056,2024,0,0
1862,1005,Rel Omega,0,0,12.0,0,12,12,253080,2024,0,0
1863,1006,Skun Ferrules 0.5mm (100 pcs),12,0,5.0,12,-7,5,49400,2024,1,0
1864,1007,Skun Ferrules 0.75mm (100 pcs),37,0,5.0,37,-32,5,74100,2024,1,0
1865,1008,Kertas Isolasi Hijau 0.15mm (1mx1m),0,0,2.0,0,2,2,180000,2024,1,0
1866,1019,Diode Sisir 5A,0,0,10.0,0,10,10,24420,2024,0,0
1867,1020,Diode Sisir 2A,79,0,50.0,79,-29,50,91600,2024,1,0
1868,1031,Spiral Kabel Kecil kb1 KSS-6(10m pak),7,0,4.0,7,-3,4,76000,2024,1,0
1869,1032,Spiral Kabel Besar Putih kb1 KSS-8(10m pak),4,0,4.0,4,0,4,60000,2024,1,0
1870,1036,Motor DC Geared 400 RPM 12V 1:21 6.5 Kg.Cm   25GA21-370 DC,0,0,10.0,0,10,10,2951400,2024,0,0
1871,1037,Sedotan Timah Biasa  Sedang,0,0,24.0,0,24,24,1001280,2024,0,0
1872,1038,Motor DC Geared 300 RPM,0,0,5.0,0,5,5,686250,2024,1,0
1873,1040,Electronic Speed Control (ESC) FSDA40A SBEC 40A,0,0,8.0,0,8,8,1312000,2024,0,0
1874,1041,Max Force 11.1V 2200mah 30C Lipo battery,0,0,10.0,0,10,10,3240000,2024,0,0
1875,1046,IGBT,3,0,0.0,0,0,3,2745000,2024,1,0
1876,1068,Resistor 220 SMD,1,0,1.0,1,0,1,439460,2024,1,0
1877,1084,Led Merah SMD,0,0,50.0,0,50,50,13900,2024,0,0
1878,1094,STM32F103RBT6 Mikrokontroller ARM Architecture,0,0,30.0,0,30,30,2197800,2024,0,0
1879,1106,GD2I mini metal gear motor 287:1 5V With Wheel Package,0,0,20.0,0,20,20,1665000,2024,0,0
1880,1110,2A Motor Shield,0,0,12.0,0,12,12,3929400,2024,0,0
1881,1113,DFRobot VRM05 (discontinue) URM04 (penganti) High Power Ultrasonic Sensor,0,0,2.0,0,2,2,320568,2024,1,0
1882,1121,STM32F407VGT6 Mikrokontroller DSP 168MHz LQFP100,44,0,20.0,44,-24,20,5994000,2024,1,0
1883,1123,IRAM136-3063B IGBT Inverter 3 phase 30A 600V,0,0,2.0,0,2,2,2131200,2024,1,0
1884,1125,Mosfet IRF540,0,0,222.0,0,222,222,985680,2024,0,0
1885,1140,LCD TFT 3.2 inch,0,0,4.0,0,4,4,972360,2024,1,0
1886,1143,Jack DC PCB,79,0,30.0,79,-49,30,24990,2024,1,0
1887,1146,Kaca Pembesar + Lampu,8,0,3.0,8,-5,3,440100,2024,1,0
1888,1151,Xboard V2-A bridge between home and internet (Arduino Compatible),0,0,5.0,0,5,5,1914750,2024,1,0
1889,1161,Acrylic Sheet 1.2m x 2.4m 8mm bening,2,0,1.0,2,-1,1,1811720,2024,1,0
1890,1171,DIY Drones ArduiIMU + 3,0,0,1.0,0,1,1,1633820,2024,1,0
1891,1176,CMPS10,2,0,0.0,0,0,2,1157000,2024,1,0
1892,1189,Cap Milar 4.7 nF   1000V,0,0,100.0,0,100,100,99900,2024,0,0
1893,1191,Cap Milar 1 nF   1000V,0,0,100.0,0,100,100,83300,2024,0,0
1894,1193,Cap Milar 100 nF   630V,0,0,100.0,0,100,100,194300,2024,0,0
1895,1198,Inti Trafo HF PQ 5050,1,0,0.0,0,0,1,726000,2024,1,0
1896,1199,Power Supply Computer 450W,1,0,3.0,1,2,3,399600,2024,1,0
1897,1200,Sharp GP2D12 Analog Distance Sensor & Cable,0,0,15.0,0,15,15,1198800,2024,0,0
1898,1203,"Terminal banana (Terminal Gold besar Kuningan) Merah, Hitam logam",1199,0,600.0,909,-309,890,7443100,2024,1,1
1899,1208,IC MOC 3040 atau MOC 3041,0,0,100.0,0,100,100,333000,2024,0,0
1900,1217,DHT11 Temperature and Humidity Sensor Board,9,0,24.0,9,15,24,309024,2024,0,0
1901,1218,"Aluminium Hollow (3,5 x 2,25 cm) tebal 1mm @6meter",0,0,2.0,0,2,2,229500,2024,1,0
1902,1221,HDMI - to VGA Cabel 5 mtr,3,0,7.0,3,4,7,893550,2024,1,0
1903,1224,Talc,16,0,6.0,16,-10,6,91908,2024,1,0
1904,1226,Sensor Proximity Autonics BJ1M-DDT 12-24 volt,24,0,5.0,24,-19,5,1995000,2024,1,0
1905,1227,Roda Omni 100mm Double Nylon-Rubber Omni Wheel w  Roller Bearing,7,0,6.0,7,-1,6,5061600,2024,1,0
1906,1230,Motor Servo HS-5245MG Mini Programmable Digital Servo Motor (Metal Gear),0,0,5.0,0,5,5,4190250,2024,1,0
1907,1232,DT-I O Solid State Relay Board,2,0,0.0,0,0,2,396584,2024,1,0
1908,1239,Photo Transistor BPY 62,99,0,97.0,99,-2,97,6137190,2024,1,0
1909,1241,Klem Catok,0,0,2.0,0,2,2,218448,2024,1,0
1910,1247,Resistor 330 SMD,0,0,1.0,0,1,1,499500,2024,1,0
1911,1278,Arduino Uno Rev3,67,0,44.0,67,-23,44,20268600,2024,1,0
1912,1286,Switching Adapter 5V 25A Micro Port USB Cable Charger (adapter dual usb),0,0,5.0,0,5,5,320000,2024,1,0
1913,1291,Arduino Nano V3 ATmega328P 5V 16MHz (Arduino-compatible) bootloader ready,61,0,60.0,61,-1,60,3663000,2024,1,0
1914,1292,"Boneka Model Figure REEVES, Wooden doll size 16",0,0,1.0,0,1,1,225000,2024,1,0
1915,1307,Lem Silicone Sealent ( refil ) G2000,0,0,5.0,0,5,5,137250,2024,1,0
1916,1308,Micrometer Mitutoyo 0-25mm,3,0,4.0,3,1,4,2803840,2024,1,0
1917,1311,"Motor Driver TB6612FNG supply voltage : VM15V, VCC 2.7-5.5V",0,0,14.0,0,14,14,691740,2024,0,0
1918,1313,Pipa Ac Set 1 2-1PK Merk Hoda bisa untuk AC Biasa Inverter Panjang 7m,0,0,1.0,0,1,1,647050,2024,1,0
1919,1316,Pipa tembaga Cooper Tube Ukuran 3 16,0,0,5.0,0,5,5,109800,2024,1,0
1920,1318,Pra Amp Mic Modul,0,0,1.0,0,1,1,49950,2024,1,0
1921,1326,Sarung tangan karet dokter untuk bedah sensi Gloves,13,0,29.0,13,16,29,2005930,2024,0,0
1922,1336,Ultrasonic Ring Finder Ultrasonic Range Sensor Module HC-SR04,8,0,46.0,8,38,46,505494,2024,0,0
1923,1346,3V-24V 12V mini 3-phase alternator generator wind turbins hand generator dynam,1,0,0.0,0,0,1,90750,2024,1,0
1924,1350,"Adaptor 5V, 2A DC 3.5 x 1.35",1,0,12.0,1,11,12,520812,2024,0,0
1925,1355,Arduino Due Micro AtmelSAM3X8E ARM Cortex-M3 CPU (32 bit,0,0,2.0,0,2,2,65880,2024,1,0
1926,1359,Bluetooth Module HC-05 for Arduino,0,0,10.0,0,10,10,449550,2024,0,0
1927,1361,Crimper MC4 Solar,0,0,1.0,0,1,1,164000,2024,1,0
1928,1366,"Driver motor stepper TB 6600, 5A, digunakan untuk motor stepper NEMA 17 dan NEMA 23",0,0,5.0,0,5,5,370000,2024,1,0
1929,1371,GY-86 10DOF MS5611 HMC5883L MPU6050,0,0,4.0,0,4,4,963036,2024,1,0
1930,1374,IC TTL 74LS121,0,0,20.0,0,20,20,510600,2024,0,0
1931,1384,Interface USB ke TTL (FTDI) FT232RL Kemasan SSOP 28,0,0,5.0,0,5,5,111000,2024,1,0
1932,1391,Motor Stepper Nema 23,0,0,2.0,0,2,2,711500,2024,1,0
1933,1395,Open CM 485 Expansion Board,0,0,7.0,0,7,7,4242420,2024,0,0
1934,1397,Raspberry Pi LCD Display Module 7 inch standard TFT + touch screen,5,0,8.0,5,3,8,6592000,2024,1,0
1935,1399,Soket Header Single 1x40P,319,0,80.0,319,-239,80,124320,2024,1,2
1936,1400,STM32F4 Discovery Cortex-M4,30,0,12.0,30,-18,12,10789200,2024,1,0
1937,1410,"Adaptor 12v 1amp jack dc 5,5 x 2,1 mm",4,0,2.0,4,-2,2,76590,2024,1,0
1938,1411,Arduino Pro Micro,9,0,5.0,9,-4,5,416250,2024,1,0
1939,1413,Connector sma female to sma female,0,0,10.0,0,10,10,67500,2024,0,0
1940,1414,Connector sma male to rp sma male,0,0,10.0,0,10,10,112500,2024,0,0
1941,1415,Connector sma male to rp sma female,0,0,10.0,0,10,10,112500,2024,0,0
1942,1422,"IGBT (IKW40N120H3 ),  1200V 80A 483W TO247-3",0,0,20.0,0,20,20,2419800,2024,0,0
1943,1423,"MOSFET (FCH060N80-F155), N-CH 800V 56A TO247",0,0,20.0,0,20,20,980000,2024,0,0
1944,1427,STM32F103C8T6- dev-board,44,0,5.0,44,-39,5,158175,2024,1,0
1945,1429,Tab Terminal Block TB 2512,94,0,11.0,94,-83,11,158730,2024,1,0
1946,1433,"Tang Press For Skun Ferrules Model Ratchet Rapid WXC8 6-4 atau HSC8 6-4, 0.25-6mm2, AWG 23-10",7,0,2.0,7,-5,2,498000,2024,1,0
1947,1434,"Serat fiber glass, Serat Kaca PMJ Ukuran: 26cm x 30cm @ 100embar",0,0,2.0,0,2,2,6000,2024,1,0
1948,1435,Lem logam dextone,5,0,23.0,5,18,23,391230,2024,0,0
1949,1438,Brushless Motor Racerstar BR2212 930KV 2-4S,0,0,4.0,0,4,4,540000,2024,1,0
1950,1440,37 High Quality sensor Kit for Arduino,0,0,15.0,0,15,15,2910000,2024,0,0
1951,1445,Nepel Slang Drat Luar 1 4,0,0,20.0,0,20,20,170000,2024,0,0
1952,1446,T Hose Kuningan 1 4,0,0,5.0,0,5,5,59250,2024,1,0
1953,1448,Raspberry Pi 3 ABS Case  Box Fan Module & Heatsink,2,0,0.0,0,0,2,130000,2024,1,0
1954,1452,Sensor Tekanan MPX5100GP,0,0,10.0,0,10,10,6740000,2024,0,0
1955,1463,Heart Rate Monitor Kit with AD8232 ECG sensor module,0,0,2.0,0,2,2,196470,2024,1,0
1956,1465,Aki kering Panasonic  12v 12Ah,0,0,2.0,0,2,2,1877010,2024,1,0
1957,1468,ESP32 Wifi Bluetooth Development Board (ESP 32-Devkit C),36,0,85.0,36,49,85,6120000,2024,0,0
1958,1476,Dc-dc Isolated 5V to 5V SMU02L-05,0,0,20.0,0,20,20,610500,2024,0,0
1959,1477,"obeng (-) ( Daimeter 3mm, Panjang 75mm) Krisbow 10002110",0,0,8.0,0,8,8,319840,2024,0,0
1960,1479,Soket Relay Schneider 8Pin (kotak) RXZE1M2C,0,0,36.0,0,36,36,651348,2024,0,0
1961,1484,"Dragino Raspberry Pi LoRa GPS HAT - support 413,868,915 Mhz",0,0,10.0,0,10,10,5194800,2024,0,0
1962,1486,High Precision Function Signal Generator DIY Kit line Triangle Square,0,0,5.0,0,5,5,354645,2024,1,0
1963,1504,Pro skit 103 132c Kotak Komponen Elektronik Taiwan Pro skit,0,0,5.0,0,5,5,245865,2024,1,0
1964,1518,Arduino Uno r3 compatible starter kit paket RFID Free CD progam,1,0,5.0,1,4,5,1170000,2024,1,0
1965,1529,"Display Dual Volmeter Ampermeter DC digital  Display 1.28  (7mm) Led dwi waran  merah, biru, ukuran 48x29x21mm, 0-100V DC 10A",0,0,25.0,0,25,25,441225,2024,0,0
1966,1530,Driver Motor Shield Arduino L293D,0,0,20.0,0,20,20,437340,2024,0,0
1967,1541,Header male double 40 x 2,49,0,180.0,49,131,180,179820,2024,0,0
1968,1542,"Heating Torch. Blender pemanas kepala gas kaleng, alat las mini wellp BLACKFOOT by wellpro Panjang total 20cm",0,0,8.0,0,8,8,834480,2024,0,0
1969,1547,JST XH 4 pin,49,0,50.0,49,1,50,66000,2024,1,0
1970,1550,Kacamata safety untuk orang berkacamata kuning,0,0,2.0,0,2,2,98000,2024,1,0
1971,1553,Modul Amplifier Audio Amplifier Digital Class D TPA3116D2 2x 80W Tone Control,0,0,1.0,0,1,1,17880,2024,1,0
1972,1558,Modul mikrokontroler nodeMCU-32s,17,0,60.0,17,43,60,4528800,2024,0,0
1973,1561,OLED I2C LCD 0.96 128X64,9,0,20.0,9,11,20,599400,2024,0,0
1974,1568,Pin Screw L 2pin,99,0,32.0,99,-67,32,70080,2024,1,0
1975,1569,Pin Screw L 3pin,99,0,30.0,99,-69,30,111900,2024,1,0
1976,1570,Pi Camera Module V2,1,0,10.0,1,9,10,5661000,2024,0,0
1977,1572,Power Supply 12v 8A Switching Module AC – DC,0,0,4.0,0,4,4,603840,2024,1,0
1978,1574,Pipet Volume,0,0,4.0,0,4,4,254720,2024,1,0
1979,1578,"Portable Box Screw Kotak Penyimpanan Komponen Elektronik  Bahan: Plastik Ukuran: L 155mm x P 220mm x T 60mm Berat: 36g Warna: Hitam, Orange Merk : Halojaju",0,0,5.0,0,5,5,495000,2024,1,0
1980,1581,Raspberry pi 4 Model B 4GB RAM,23,0,10.0,23,-13,10,12987000,2024,1,0
1981,1584,RF Amplifier for 25k-100MHz Feed LNA SDR Coaxial Tee RF Radio Wideband Amplifier Bias RTL HAM,0,0,4.0,0,4,4,472000,2024,1,0
1982,1585,"RF Power Amplifier Broadband RF 2mhz-700mhz untuk HF VHF, Supply voltage:DC+12~15V (typical 15V 0.3-0.5A)",4,0,4.0,4,0,4,1396000,2024,1,0
1983,1587,"Raspberry Pi 4 USB-C Power Supply, 5V   3A",65,0,15.0,63,-48,17,685408,2024,1,0
1984,1589,Roda motor DGA25,0,0,70.0,0,70,70,2564100,2024,0,0
1985,1594,Smart Car Motor Gearbox 6V + Roda,0,0,40.0,0,40,40,705960,2024,0,0
1986,1603,Thermometer alcohol skala -10 s.d 2000C,12,0,4.0,12,-8,4,863136,2024,1,0
1987,1612,Vention HAC 5M - Kabel DisplayPort Male to Display Port (DP) Male,0,0,1.0,0,1,1,149000,2024,1,0
1988,1613,Vention Kabel High Speed Nylon Braided HDMI v2.0b 4K 15 M,0,0,11.0,0,11,11,7062000,2024,0,0
1989,1617,ESP32-DevKitC,77,0,40.0,77,-37,40,2895600,2024,1,0
1990,1618,Mini 12V DC Gear Box Encoder Motor  Model Number: 25GA21-370 DC 340RPM,0,0,76.0,0,76,76,10266612,2024,0,0
1991,1619,1600X Microscope 8 LED USB Digital Handheld Magnifier Endoscope Camera,0,0,1.0,0,1,1,150405,2024,1,0
1992,1624,"Buzzer 5V, bulat, diameter 2 cm, tinggi 1 cm",19,0,65.0,19,46,65,144300,2024,0,0
1993,1625,"Cap Elect 3,3 uF 25V",49,0,0.0,19,-19,30,13075,2024,0,0
1994,1628,Cap Milar 10 nF,149,0,50.0,149,-99,50,22500,2024,1,0
1995,1629,"Diode Zener  3,3 V",384,0,200.0,284,-84,300,160900,2024,0,2
1996,1630,Dip Switch 4 Pin,9,0,0.0,0,0,9,49500,2024,0,0
1997,1633,Soket Header Bar Double 40X2 pin,99,0,160.0,99,61,160,621600,2024,0,0
1998,1637,"Opto Isolator TLP521, Kemasan DIP 4 pin",0,0,50.0,0,50,50,99900,2024,0,0
1999,1638,Pasta Solder Lotffet 50 gr,34,0,24.0,24,0,34,1629840,2024,0,0
2000,1639,Potensiometer 20K,10,0,180.0,4,176,186,419520,2024,0,0
2001,1640,"Resistor 4,7 K 0,25W",0,0,300.0,0,300,300,33300,2024,0,0
2002,1641,"Resistor 4,7 K 1W",74,0,200.0,74,126,200,133200,2024,0,0
2003,1644,Resistor 470 Ohm 1W,34,0,200.0,0,200,234,137400,2024,0,0
2004,1647,Resistor 150 Ohm 0.5W,199,0,200.0,199,1,200,44400,2024,1,2
2005,1649,Resistor 33 Ohm 0.25W,0,0,50.0,0,50,50,5550,2024,0,0
2006,1654,Resistor 68 Ohm 0.5W,99,0,100.0,99,1,100,22200,2024,1,0
2007,1657,Resistor 8.2 K 0.25W,0,0,200.0,0,200,200,22200,2024,0,0
2008,1659,Resistor 33 K 0.5W,0,0,100.0,0,100,100,22200,2024,0,0
2009,1663,Soket IC 8 pin,99,0,100.0,99,1,100,33300,2024,1,0
2010,1664,"Solder Goot, 30watt, Kecil",21,0,14.0,20,-6,15,2440224,2024,1,0
2011,1665,Transistor 2N 3906,99,0,341.0,99,242,341,227106,2024,0,2
2012,1666,Transistor 9014,99,0,200.0,99,101,200,61000,2024,0,0
2013,1667,Amphenol Dual line 25x2,87,0,0.0,0,0,87,310590,2024,0,0
2014,1668,Cap Elect 33 uF 25V,30,0,0.0,0,0,30,3750,2024,0,0
2015,1669,Banana Plug Merah Hitam,200,0,0.0,0,0,200,480600,2024,0,0
2016,1670,IC UC 3843,8,0,0.0,0,0,8,14952,2024,0,0
2017,1671,Isolasi Unibel 0.13mm x 19mm x 20mtr,20,0,11.0,20,-9,11,99000,2024,1,0
2018,1672,"Kristal 1 MHz, 2pin",2,0,0.0,0,0,2,6600,2024,1,0
2019,1673,"Kaki PCB 3cm, Plastik",349,0,0.0,299,-299,50,166500,2024,1,0
2020,1674,Mata Bor 1mm,4,0,20.0,0,20,24,240000,2024,0,0
2021,1675,PCB Polos 25 x 50cm,10,0,0.0,0,0,10,990000,2024,0,0
2022,1676,Glue Gun Big size,9,0,72.0,7,65,74,6182700,2024,0,0
2023,1677,Pinset,1,0,15.0,0,15,16,115200,2024,0,0
2024,1678,Push Button On Off,14,0,0.0,0,0,14,23100,2024,0,0
2025,1679,Power Supply micro USB for raspberry pi,3,0,0.0,0,0,3,222750,2024,1,0
2026,1680,"Resistor 30K 0,25W",15,0,0.0,0,0,15,1650,2024,0,0
2027,1681,Resistor 47 Ohm 1W,125,0,0.0,2,-2,123,307500,2024,0,0
2028,1682,"Resistor 4,7 M 0,25W",15,0,0.0,0,0,15,450,2024,0,0
2029,1683,Resistor 51 Ohm 1W,5,0,0.0,0,0,5,890,2024,1,0
2030,1684,Refill lem tembak besar,30,0,175.0,30,145,175,407925,2024,0,0
2031,1686,Speaker sys logitech S 00143,20,0,7.0,20,-13,7,2968140,2024,1,0
2032,1687,Soket IC 18 pin,34,0,0.0,0,0,34,14960,2024,0,0
2033,1688,Soket IC 20 pin,134,0,0.0,49,-49,85,59891,2024,0,0
2034,1689,Soket IC 40 pin,119,0,0.0,49,-49,70,83062,2024,0,0
2035,1690,Soket lipat 20 pin,11,0,0.0,1,-1,10,203890,2024,0,0
2036,1691,Tembakan Lem silicon,8,0,0.0,0,0,8,3366000,2024,0,0
2037,1692,Transistor BD 140,100,0,150.0,0,150,250,849900,2024,0,0
2038,1693,Transistor FIR 3D,169,0,50.0,149,-99,70,301460,2024,1,0
2039,1696,Acrylic Bening MC 2400x1200x4mm,1,0,3.0,1,2,3,3330000,2024,1,0
2040,1698,TK4S-T4RN Autonics Temperature Controller,4,0,2.0,4,-2,2,1898000,2024,1,0
2041,1699,Servo Motor SG90,99,0,10.0,99,-89,10,166500,2024,1,0
2042,1702,Vention Kabel Data USB Type C 3.0 Fast Charging for Android - 1.5 Meter,24,0,10.0,22,-12,12,971560,2024,1,0
2043,1708,refill lem tembak ukuran kecil,249,0,245.0,249,-4,245,231280,2024,1,2
2044,1714,Tang Multifungsi Otomatis 3 in 1,14,0,6.0,14,-8,6,384000,2024,1,0
2045,1715,Water Heater/ heater celup air,4,0,2.0,4,-2,2,47952,2024,1,0
